gene,f_statistic,p_value,fdr,eta_squared
gene_8795,10.49315022943977,2.746684664384704e-08,3.1243016593645214e-08,0.05008827361633322
gene_1476,10.491860978426908,2.7531145126804005e-08,3.1314393385594763e-08,0.05008242768680799
gene_18774,10.464179167573924,2.8948620638909214e-08,3.29248021789405e-08,0.04995689100236298
gene_7455,10.454305662396722,2.9471674489940916e-08,3.3517813827958115e-08,0.04991210674488213
gene_11174,10.450665708598144,2.9666878676034195e-08,3.373791989809839e-08,0.049895595572553464
gene_13846,10.447533312953412,2.983589841554059e-08,3.3928225276158264e-08,0.04988138627225012
gene_8799,10.445407045153294,2.995117735114112e-08,3.4057400732015105e-08,0.04987174076775734
gene_12131,10.44331102662931,3.0065252317249e-08,3.4185192707326363e-08,0.049862232293020586
gene_12544,10.440524496359336,3.0217581296687294e-08,3.435646395278683e-08,0.04984959105438461
gene_7191,10.434137768325712,3.056963805707248e-08,3.475478753806717e-08,0.049820616063403524
gene_8179,10.432289220669963,3.067229935051353e-08,3.486954321508596e-08,0.04981222933431199
gene_14804,10.428071194213436,3.090784548477545e-08,3.5135346500317316e-08,0.0497930918942712
gene_3734,10.427061184181616,3.096451516976208e-08,3.5197788591138286e-08,0.049788509303539744
gene_18390,10.420678634057579,3.132503884301022e-08,3.5605599238027524e-08,0.04975954954413413
gene_1522,10.404988303400232,3.22292686693284e-08,3.663133279537348e-08,0.04968834977476594
gene_2526,10.403938236392378,3.229070758221335e-08,3.66991006081349e-08,0.04968358438725994
gene_16512,10.40127759168727,3.244690558284592e-08,3.687455054182697e-08,0.04967150970286237
gene_14942,10.395396387726537,3.279485912793056e-08,3.726789066122759e-08,0.04964481821022422
gene_14365,10.387300169071231,3.327997454030278e-08,3.7817047776311465e-08,0.04960807155297408
gene_10398,10.381693569201797,3.3620114907460155e-08,3.8201412876137997e-08,0.0495826229706684
gene_7323,10.380606227750317,3.368648304440703e-08,3.827467402601307e-08,0.04957768732629892
gene_15842,10.379241416884511,3.37699725987562e-08,3.836737925157035e-08,0.04957149212427888
gene_15697,10.377641197304225,3.3868126434099425e-08,3.8476733784140935e-08,0.049564228243096066
gene_842,10.375348672091016,3.400924215550283e-08,3.863488121496757e-08,0.04955382158355312
gene_5482,10.367272849438184,3.451104822275092e-08,3.920273614472481e-08,0.04951716048235288
gene_5799,10.366540668999228,3.455690811601594e-08,3.925262549230189e-08,0.04951383652743421
gene_17310,10.364725621203956,3.4670856074139563e-08,3.937984500787373e-08,0.049505596467843006
gene_13536,10.357712521516682,3.511467804122045e-08,3.988170662050768e-08,0.04947375664726065
gene_10542,10.35655763108072,3.518830794544762e-08,3.9963087613866684e-08,0.049468513182809766
gene_620,10.35504902866231,3.528472136885475e-08,4.007033307871571e-08,0.04946166369861288
gene_8886,10.352985394415478,3.5417034429792183e-08,4.0218332858136e-08,0.049452294052127914
gene_7840,10.348571801184189,3.570168672882242e-08,4.0539297357565034e-08,0.04943225412118934
gene_17902,10.344044651699342,3.5996040227063725e-08,4.0871240913664754e-08,0.049411697709908456
gene_6360,10.3430290818981,3.606240480843798e-08,4.094429464522315e-08,0.04940708619369293
gene_5549,10.33481178818181,3.660390215680048e-08,4.1556762984260434e-08,0.04936977132422308
gene_11673,10.331727921087456,3.680921278924946e-08,4.178750796156599e-08,0.049355766675667476
gene_9603,10.331360255850305,3.6833767081190715e-08,4.181303565647322e-08,0.04935409698395429
gene_19985,10.32897912803633,3.6993186300840175e-08,4.199164815253672e-08,0.049343283338321775
gene_1889,10.326530858660655,3.715782031594721e-08,4.2176159674923854e-08,0.049332164519715095
gene_14416,10.325260531992958,3.7243532061595146e-08,4.227107441723818e-08,0.04932639522698608
gene_17300,10.320763507865742,3.754854840072598e-08,4.261487327895157e-08,0.04930597106042906
gene_18048,10.311950711886833,3.8153552022841284e-08,4.3299078204841936e-08,0.04926594337693164
gene_7362,10.30544973538316,3.86060879682589e-08,4.381018602649774e-08,0.0492364138077243
gene_8950,10.304581840072453,3.866690735917357e-08,4.387674151009253e-08,0.04923247140354575
gene_8589,10.30070907242945,3.8939468810269255e-08,4.4183547433502865e-08,0.049214879003896914
gene_7207,10.300587173798691,3.894807903497632e-08,4.4190837513536984e-08,0.04921432525769847
gene_5365,10.295864557084714,3.928312779236022e-08,4.456848606235291e-08,0.04919287143524305
gene_10489,10.29561058946606,3.930122713009159e-08,4.4586518951839205e-08,0.04919171768805474
gene_12023,10.289645636336683,3.972873411044815e-08,4.5068989197608536e-08,0.04916461875145029
gene_15218,10.28825567809793,3.982901845210513e-08,4.518021890048344e-08,0.049158303913250656
gene_13775,10.287862724305747,3.985741562256075e-08,4.520989517607006e-08,0.04915651863604649
gene_17180,10.28702694787647,3.991788113662433e-08,4.527594090552392e-08,0.04915272149400109
gene_6342,10.283190424052641,4.019661956627297e-08,4.558953638732434e-08,0.04913529081440659
gene_17575,10.274369646137732,4.08448888994344e-08,4.632218162846119e-08,0.049095212488326594
gene_15723,10.273828476889959,4.0885000027777584e-08,4.6365071255773124e-08,0.04909275350703723
gene_1276,10.266868720703439,4.140437781688016e-08,4.695143135010844e-08,0.04906112842165208
gene_9375,10.266572863381166,4.142660205435335e-08,4.697399877424321e-08,0.04905978400135441
gene_16660,10.262097308751418,4.176425622252701e-08,4.735421246359306e-08,0.04903944594233146
gene_8983,10.26165841200166,4.179751622664787e-08,4.738926692565442e-08,0.049037451436985555
gene_11440,10.258171147732622,4.2062727553786945e-08,4.768728492179445e-08,0.04902160375133228
gene_2014,10.250422477508216,4.26580650060323e-08,4.835951855620223e-08,0.04898638844377952
gene_8845,10.241827160255797,4.3328315034436866e-08,4.91165970574811e-08,0.04894732233633054
gene_8684,10.241686604067567,4.3339362474578496e-08,4.912636630968394e-08,0.04894668347539723
gene_13256,10.241625969221834,4.3344129124020035e-08,4.9129015415740424e-08,0.04894640787549713
gene_13042,10.23265389201456,4.405525553636297e-08,4.993225279977555e-08,0.04890562587470523
gene_12626,10.231344876119563,4.415997896688063e-08,5.004814116630945e-08,0.048899675534644554
gene_4899,10.222398057161826,4.488243616592432e-08,5.086407788551005e-08,0.048859004351766655
gene_10450,10.205589745320653,4.627182815854211e-08,5.243570035832101e-08,0.048782586343627685
gene_8773,10.200793981986141,4.667608091679887e-08,5.289083957515214e-08,0.04876078043405759
gene_3561,10.192433203346129,4.738930699516813e-08,5.36960202145744e-08,0.048722762325912265
gene_9614,10.190076227536254,4.759233388898848e-08,5.3923044969419844e-08,0.048712044143301055
gene_2857,10.17880636472748,4.8575194631252044e-08,5.503356177938971e-08,0.04866079189198331
gene_2112,10.173784141847555,4.901970388529973e-08,5.5534059738060724e-08,0.04863795041805258
gene_8120,10.167196090018528,4.960897648015501e-08,5.619849374819129e-08,0.048607985764856344
gene_14066,10.16673282634096,4.965067901475844e-08,5.624258474916982e-08,0.04860587861637546
gene_16301,10.16418707315776,4.988047166281974e-08,5.649972089927616e-08,0.04859429912637352
gene_8347,10.160583951986279,5.020752692903811e-08,5.686699165586061e-08,0.04857790966159612
gene_7740,10.157325414093194,5.050515078333922e-08,5.720088797971896e-08,0.04856308711150111
gene_4917,10.154386871173092,5.077506012917865e-08,5.750335989202585e-08,0.04854971976957675
gene_9282,10.151018888239737,5.108618883128699e-08,5.785247672252768e-08,0.04853439845618901
gene_10915,10.14548664873815,5.16013915209791e-08,5.843264478611852e-08,0.04850923063798939
gene_9284,10.130577732587286,5.301583762595609e-08,6.003098066045795e-08,0.04844139887348817
gene_5315,10.11099166330912,5.49331140832729e-08,6.21984713521396e-08,0.04835227255575782
gene_10739,10.108063467904023,5.5225652879477614e-08,6.252619971309725e-08,0.04833894638145067
gene_17502,10.10766527889844,5.5265553755127205e-08,6.256787203865557e-08,0.048337134200304735
gene_5306,10.098912034999362,5.615000001208426e-08,6.356562256434643e-08,0.04829729593862738
gene_11086,10.094480062703932,5.660319974519571e-08,6.407508828570804e-08,0.04827712362218667
gene_11667,10.091837815911187,5.687512636476763e-08,6.437930643875762e-08,0.048265096913043044
gene_6759,10.090941949173256,5.69676206770739e-08,6.448039505799671e-08,0.04826101912930408
gene_13760,10.089690708489135,5.7097057620434045e-08,6.462328457084948e-08,0.04825532370486898
gene_570,10.076402413604812,5.8489970901986446e-08,6.619609904343583e-08,0.04819483355023159
gene_1057,10.076029294292788,5.8529568893653e-08,6.623720688373391e-08,0.04819313494857824
gene_1152,10.074436961574763,5.869885977530258e-08,6.642507378792285e-08,0.048185885888222604
gene_8842,10.072202995698941,5.893719244175063e-08,6.669104467625292e-08,0.04817571562062768
gene_14406,10.055792841569614,6.071784487087633e-08,6.870211746035423e-08,0.04810100071797709
gene_11488,10.055500569722508,6.075004194040895e-08,6.873470222006542e-08,0.04809966990736459
gene_20171,10.052074334353005,6.112875643080941e-08,6.915932321308101e-08,0.048084068844377124
gene_11882,10.051013870939505,6.124645116686062e-08,6.928860294534455e-08,0.048079240013371154
gene_14457,10.04980124032036,6.138131181484768e-08,6.943728706058938e-08,0.04807371822739625
gene_13767,10.042238394574502,6.22291282137123e-08,7.039243687678878e-08,0.04803927891175461
gene_6128,10.04026027940895,6.245280608386352e-08,7.064150538802955e-08,0.048030270656900576
gene_16463,10.039642584624806,6.252281729992528e-08,7.071674060978796e-08,0.04802745766540665
gene_19307,10.023720850807173,6.435476780234072e-08,7.278470606472015e-08,0.04795494410876872
gene_12541,10.021745492530224,6.458576342710585e-08,7.304187484672859e-08,0.04794594681484166
gene_14297,10.01231081167611,6.570053109076071e-08,7.429844187608481e-08,0.047902971709151525
gene_19302,10.002865044893802,6.683588436292396e-08,7.557814661126751e-08,0.04785994222014683
gene_8862,9.998620144307738,6.735247858811579e-08,7.615805343232619e-08,0.047840603624100655
gene_9648,9.987556892895642,6.871769202667647e-08,7.769740832428007e-08,0.04779019881080381
gene_6430,9.985337640487556,6.899486389072714e-08,7.800643794992414e-08,0.04778008712584946
gene_443,9.984659642888596,6.907976463324199e-08,7.809806108961121e-08,0.04777699789042045
gene_11414,9.978812395065408,6.98163226690762e-08,7.892636331924805e-08,0.04775035459671817
gene_12282,9.973988701445073,7.042985512893593e-08,7.961550204395201e-08,0.04772837405948397
gene_22,9.972572392028285,7.061101936925436e-08,7.981583222459012e-08,0.047721920048531444
gene_1634,9.969904198741126,7.095358256441905e-08,8.019856864366224e-08,0.04770976106329281
gene_15060,9.964431126582362,7.166146732882668e-08,8.09941607990724e-08,0.047684819243454135
gene_17169,9.963683659043795,7.175869101247708e-08,8.109951324409228e-08,0.04768141279180874
gene_8092,9.959577829571217,7.229509646776368e-08,8.170117619597883e-08,0.04766270076260557
gene_10044,9.957915044614797,7.251346980588831e-08,8.194338174499093e-08,0.047655122527848155
gene_17000,9.956510605306873,7.269842841160911e-08,8.214780223029605e-08,0.04764872162377122
gene_1426,9.948024988627859,7.382602702865875e-08,8.341730512664889e-08,0.04761004555639752
gene_15203,9.945665107974813,7.414271306073383e-08,8.377045319333402e-08,0.047599289044045257
gene_5968,9.937892300570395,7.51954284549411e-08,8.495512117484434e-08,0.04756385828892208
gene_7211,9.934238959274744,7.569537190675453e-08,8.551517488834477e-08,0.047547204368026626
gene_18305,9.930728575546736,7.617888329985433e-08,8.605660330761757e-08,0.0475312015769662
gene_19051,9.893352455803779,8.152246430880125e-08,9.20879141270471e-08,0.047360781659612695
gene_11469,9.889625780245197,8.207538918452584e-08,9.270732011508754e-08,0.04734378618998159
gene_11728,9.887982570935703,8.232038108307079e-08,9.297885415186139e-08,0.04733629215638536
gene_16747,9.885663887586292,8.26673262563793e-08,9.336550515137655e-08,0.04732571734988167
gene_8622,9.881658716409182,8.327006873660121e-08,9.404099748242463e-08,0.047307450434531655
gene_13154,9.875974810029676,8.413299697019828e-08,9.501023856441301e-08,0.047281525886410845
gene_11407,9.873898043735618,8.445051638286864e-08,9.536348309476668e-08,0.047272053311650006
gene_3061,9.871188468586508,8.486658901002976e-08,9.582797053673286e-08,0.047259694077294974
gene_9554,9.867820987244427,8.538654529881373e-08,9.640970084802682e-08,0.04724433347656311
gene_10647,9.865469739474465,8.575147735237761e-08,9.681633855624945e-08,0.047233608081699796
gene_17298,9.860948285812734,8.645763130832319e-08,9.760816049833081e-08,0.047212982449541786
gene_2855,9.85979172799941,8.663919282411326e-08,9.780767742833821e-08,0.04720770640641043
gene_2592,9.8562063536552,8.720446713072677e-08,9.844032433709742e-08,0.047191350095508386
gene_11838,9.855070876505176,8.738425556326842e-08,9.863777111448314e-08,0.04718616998450707
gene_12779,9.837825644022553,9.016082917809823e-08,1.0176623649513393e-07,0.04710748933381329
gene_19890,9.837277564165534,9.025050473625262e-08,1.0186176916006722e-07,0.04710498852937311
gene_17652,9.836410524537133,9.039254993414347e-08,1.0201639516762377e-07,0.04710103233354233
gene_5385,9.835440969100533,9.055165484877775e-08,1.0219025631750947e-07,0.04709660833170472
gene_7829,9.827002495244164,9.194829432862154e-08,1.0376061496841655e-07,0.047058102533784923
gene_18864,9.801273012983703,9.634111301982666e-08,1.087116990164015e-07,0.046940676517686665
gene_3786,9.800966387937672,9.639470926981448e-08,1.0876610770296962e-07,0.04693927694629625
gene_1988,9.797919878141657,9.69288435835203e-08,1.0936269088842562e-07,0.04692537111413704
gene_5233,9.794851864631346,9.746973896473415e-08,1.0996683544082404e-07,0.04691136671790008
gene_8290,9.79003911148007,9.832432167984226e-08,1.1092479963669327e-07,0.04688939737327654
gene_4858,9.789379988380738,9.8441941548293e-08,1.1105129707380935e-07,0.04688638851710529
gene_15093,9.7834653996466,9.950370968458545e-08,1.1224280450362616e-07,0.04685938793533953
gene_12861,9.7713587470469,1.0171289997982428e-07,1.1472842921247431e-07,0.04680411530437073
gene_8555,9.769655228157255,1.0202766484862982e-07,1.1507705326328333e-07,0.04679633741541765
gene_5383,9.767638389805061,1.0240158220939552e-07,1.1549235282816592e-07,0.04678712881527735
gene_4139,9.765384661394554,1.0282103977298153e-07,1.159589651561327e-07,0.046776838397962685
gene_19458,9.759305239133722,1.0396111220554047e-07,1.1723817131828865e-07,0.04674907893544888
gene_14358,9.756112579338259,1.0456488388036172e-07,1.1791247585014467e-07,0.046734500172446056
gene_16150,9.755571270043994,1.0466759926618026e-07,1.1802172111534216e-07,0.046732028327159156
gene_3912,9.752743334429498,1.0520585277683827e-07,1.1862203351179027e-07,0.046719114578557736
gene_4852,9.745088120413845,1.0667683074980881e-07,1.2027388874222937e-07,0.046684155340663135
gene_12805,9.744539568602809,1.0678302324091716e-07,1.2038690415670083e-07,0.046681650158328196
gene_12450,9.74272121718488,1.0713578888411242e-07,1.2077787740567749e-07,0.04667334583153269
gene_9980,9.740622711902835,1.0754435384486258e-07,1.2123170805535547e-07,0.04666376187516954
gene_9348,9.740078905476285,1.0765048324956937e-07,1.213445800651955e-07,0.046661278258339996
gene_15675,9.737582606445953,1.0813900690238917e-07,1.2188845365513998e-07,0.046649877251885706
gene_9861,9.736079467335578,1.0843423858847083e-07,1.2221441048422432e-07,0.04664301203788357
gene_4682,9.735865631493372,1.0847630353412595e-07,1.222550068979802e-07,0.04664203538782967
gene_2055,9.725064872243147,1.1062234819789003e-07,1.2466669469484113e-07,0.046592702597533286
gene_7553,9.722020875857035,1.1123480356918882e-07,1.2534991991599235e-07,0.046578798130933505
gene_18603,9.712234226188986,1.1322695497943196e-07,1.2758775461906345e-07,0.04653409160319549
gene_1890,9.711191941079102,1.1344121134135715e-07,1.2782206255062873e-07,0.04652933007934083
gene_175,9.711091505373826,1.1346187871420544e-07,1.2783822641555403e-07,0.0465288712513098
gene_15760,9.710427210460583,1.135986702576624e-07,1.2798521903722929e-07,0.0465258364914788
gene_19086,9.702267254434634,1.1529248194050885e-07,1.2988630438013425e-07,0.046488557034248174
gene_15264,9.68850963521983,1.1820560694649839e-07,1.3316075643816959e-07,0.04642569757268863
gene_3605,9.684424948650706,1.1908461048879499e-07,1.3414349666837076e-07,0.04640703277704449
gene_15991,9.67422775247429,1.2130762367478872e-07,1.3664000993359528e-07,0.04636043394850637
gene_15416,9.670431159380259,1.2214584883092772e-07,1.3757651697266136e-07,0.04634308323249716
gene_12230,9.663825966054066,1.2361799207829762e-07,1.3922688079621568e-07,0.04631289549740213
gene_11271,9.66240745671772,1.2393645137833182e-07,1.3957777684885813e-07,0.046306412230588054
gene_17726,9.661855998762341,1.240604765392983e-07,1.3970967342955842e-07,0.0463038917799123
gene_10359,9.659234560625382,1.246517479172424e-07,1.4036771145706738e-07,0.04629191025724246
gene_4083,9.655582967237732,1.2548007202337274e-07,1.4129260142469208e-07,0.04627521981405019
gene_16684,9.65195738407681,1.2630794064907911e-07,1.4221687554234805e-07,0.046258647678583405
gene_14354,9.650934291091104,1.2654254093434666e-07,1.4247309132702806e-07,0.046253971130687424
gene_19559,9.6445440185169,1.2801775304581414e-07,1.4412599433992582e-07,0.04622476022023837
gene_9445,9.624235263095754,1.3282121289130328e-07,1.4952553979930095e-07,0.04613191392149935
gene_19235,9.614053760423028,1.3529675782010986e-07,1.52303943655316e-07,0.046085359960763
gene_4424,9.605617021506804,1.3738299180533182e-07,1.546438141447125e-07,0.046046780324791016
gene_573,9.593278731561483,1.4049204978315425e-07,1.5813469182661633e-07,0.04599035400324238
gene_7308,9.59126804249573,1.4100533662463096e-07,1.5870360190841938e-07,0.0459811579482883
gene_10994,9.5872913759289,1.4202602393423206e-07,1.5984350364413127e-07,0.04596296980840552
gene_18318,9.586685364210108,1.4218221570312764e-07,1.6001038422378362e-07,0.04596019802256711
gene_11128,9.581994730361036,1.4339698994496908e-07,1.6136849761685232e-07,0.045938743383617156
gene_14658,9.564191747213043,1.4810276869196267e-07,1.6665476270006552e-07,0.045857304972107445
gene_15670,9.563102587599834,1.4839562219110832e-07,1.669750084205888e-07,0.04585232224181737
gene_4507,9.556268336715428,1.5024647722369705e-07,1.6904818695417195e-07,0.0458210554539016
gene_5003,9.552675315223597,1.5122877932986118e-07,1.7014394629884398e-07,0.04580461651131974
gene_14725,9.546268316954807,1.5299635930104528e-07,1.7212303223692205e-07,0.045775301538583155
gene_4347,9.537644676573342,1.55408126573053e-07,1.748265773259363e-07,0.0457358415616787
gene_5131,9.532793684200755,1.5678146612483948e-07,1.7636170596964726e-07,0.04571364299965722
gene_8440,9.532749735987231,1.5679396337672142e-07,1.7636595279750147e-07,0.045713441884098115
gene_1103,9.508927246358896,1.637169169894166e-07,1.8414282892663215e-07,0.0456044130672823
gene_17200,9.50761909659398,1.641058035903196e-07,1.8456996798486305e-07,0.04559842531312718
gene_14574,9.505266797952517,1.6480741952398087e-07,1.8534876697410552e-07,0.04558765801903404
gene_3854,9.50383342938385,1.6523641745898925e-07,1.8582089969624722e-07,0.045581096870348774
gene_18754,9.502057782204846,1.657694056199803e-07,1.8640991830951072e-07,0.04557296883913975
gene_1568,9.501795214451231,1.6584836515895867e-07,1.864883385352446e-07,0.04557176692257407
gene_17323,9.49989156099439,1.6642195867055433e-07,1.8712291071381668e-07,0.04556305276645815
gene_8074,9.493630650937202,1.6832247043724211e-07,1.8924930079018476e-07,0.045534391728405184
gene_1024,9.493141983619418,1.6847171605415723e-07,1.894065701284951e-07,0.04553215464691531
gene_15402,9.493061229632879,1.6849639214988576e-07,1.8942378082297436e-07,0.04553178496035066
gene_15206,9.489391446332585,1.6962159387516425e-07,1.9067813263006984e-07,0.0455149846258497
gene_17756,9.487195517836804,1.7029848238579236e-07,1.9142840693329854e-07,0.045504931342534784
gene_1368,9.486246704094851,1.7059178629404237e-07,1.917474436159995e-07,0.04550058746828855
gene_12590,9.483722090248898,1.71374674495014e-07,1.9261671352140948e-07,0.04548902904824177
gene_19699,9.476017444176936,1.7378617936275105e-07,1.953162701697526e-07,0.045453753195924554
gene_4197,9.461234365056825,1.7850858955453012e-07,2.0061258208092888e-07,0.04538606131674519
gene_2119,9.451381075318556,1.817272308234978e-07,2.0421842472390513e-07,0.04534093766403767
gene_10,9.450403413475227,1.820497373828383e-07,2.0456947705575843e-07,0.04533646017815435
gene_3597,9.449832087405401,1.822384686014477e-07,2.0477017523837932e-07,0.045333843605318926
gene_10172,9.449340730951537,1.8240093918930015e-07,2.0494134529904087e-07,0.04533159326777598
gene_10608,9.448317196466057,1.8273984346116123e-07,2.053107220040083e-07,0.045326905602029136
gene_12172,9.446364058512156,1.8338829808742325e-07,2.0602782241378884e-07,0.0453179603356406
gene_12787,9.445396462227231,1.8371039800598292e-07,2.063782198932767e-07,0.04531352873479675
gene_17199,9.441828306049858,1.8490308571448191e-07,2.0770653276109875e-07,0.0452971861875375
gene_18257,9.438950606110245,1.8587061899478302e-07,2.0878179017295344e-07,0.045284005598105075
gene_4294,9.43210206845975,1.8819362227062962e-07,2.1137939431952463e-07,0.04525263610958436
gene_17565,9.430903227937785,1.8860324020926175e-07,2.1182771163471905e-07,0.04524714465025513
gene_3992,9.430804975283042,1.886368505125389e-07,2.1185369365254368e-07,0.045246694587210735
gene_2883,9.427319182591248,1.8983315425243245e-07,2.131853944317692e-07,0.045230727044627536
gene_11843,9.420355234877013,1.9224590042644085e-07,2.1588295399139557e-07,0.045198825346309666
gene_12879,9.410576838019107,1.956855801987997e-07,2.1973334724566464e-07,0.04515402711702678
gene_10899,9.407939888446158,1.9662364914007707e-07,2.2077443551899043e-07,0.04514194561628468
gene_260,9.404479948821653,1.978613111146496e-07,2.2215178079118988e-07,0.04512609302415649
gene_11195,9.402555915843994,1.9855292733143014e-07,2.229159260212564e-07,0.04511727735067096
gene_19870,9.400270953832457,1.9937742374096113e-07,2.238291630838316e-07,0.04510680773498093
gene_8526,9.397795373520182,2.002745654135117e-07,2.2482384873294955e-07,0.045095464453815834
gene_4741,9.39542959296509,2.0113568688844958e-07,2.2577799070563667e-07,0.04508462403094015
gene_11131,9.390239875932966,2.0303768203178563e-07,2.2790035905438455e-07,0.04506084297193348
gene_6144,9.383812075402467,2.0541837067891926e-07,2.3055977317375813e-07,0.04503138694865123
gene_20146,9.379808743121254,2.0691518140874495e-07,2.322268903405801e-07,0.04501304036939658
gene_15277,9.374805882551787,2.0880104264327704e-07,2.3433044085301947e-07,0.04499011213397728
gene_12453,9.355391113292097,2.1628372134364045e-07,2.427145307336563e-07,0.04490112333212993
gene_9698,9.345468839853645,2.202107907879067e-07,2.471077913719346e-07,0.04485563757106282
gene_20120,9.341052964605774,2.2198136404171638e-07,2.490808036339574e-07,0.044835392889142824
gene_11731,9.337189546138262,2.2354209417894442e-07,2.5081814928378846e-07,0.04481768025420349
gene_2479,9.327931307048942,2.2732699158159186e-07,2.5505071834718796e-07,0.04477523128332112
gene_10066,9.323844342446108,2.2901811731980567e-07,2.569338299114398e-07,0.044756491374647565
gene_1232,9.322015596835003,2.2977889236801955e-07,2.5777303648120515e-07,0.044748105811705866
gene_17068,9.321601567891044,2.299514826543645e-07,2.5795234276899504e-07,0.04474620729551746
gene_12316,9.320765663444847,2.30300329138791e-07,2.5832933685668683e-07,0.04474237426000599
gene_8202,9.317200668853225,2.3179405094104057e-07,2.5999043177716783e-07,0.04472602665040658
gene_6171,9.31004359995999,2.3482214286600137e-07,2.6337226417956703e-07,0.04469320556544582
gene_16919,9.298071509570647,2.399760834840608e-07,2.691379026140429e-07,0.04463829857946347
gene_11901,9.29589041687371,2.4092714055477866e-07,2.7018954629017687e-07,0.044628294865872706
gene_17123,9.285805769868249,2.4537373137939597e-07,2.751609484373761e-07,0.04458203829850985
gene_414,9.285428271342337,2.4554176413534703e-07,2.7533411038545176e-07,0.0445803066897499
gene_20197,9.283552085468436,2.463786030671266e-07,2.7625716605414034e-07,0.04457170041760615
gene_13349,9.269934290256518,2.525386287576656e-07,2.8314852298911873e-07,0.044509229437492755
gene_15052,9.258979784631881,2.5760546527650803e-07,2.88813490427826e-07,0.044458970240836296
gene_14718,9.257776433163466,2.581682148004377e-07,2.894283678815574e-07,0.04445344895024585
gene_1832,9.25603548804513,2.5898454666212564e-07,2.903274486115336e-07,0.044445460926756435
gene_11247,9.241136314950069,2.660771659980586e-07,2.9826189775745564e-07,0.04437709320301446
gene_7523,9.235574260326173,2.6877442183871703e-07,3.012687130820786e-07,0.04435156813686507
gene_2128,9.224873353469425,2.7404081933272946e-07,3.071547812054278e-07,0.044302456305543636
gene_518,9.222142585616792,2.7540119295547495e-07,3.0866242782134236e-07,0.044289922633107236
gene_12352,9.2196746494159,2.7663643900428474e-07,3.100296753924315e-07,0.044278595022008704
gene_9589,9.214877249232252,2.7905349167875774e-07,3.1272116244935494e-07,0.044256574606828414
gene_5286,9.21133362157977,2.80852406570568e-07,3.147196737746442e-07,0.044240308446999346
gene_12621,9.210659133509417,2.8119611985004664e-07,3.150873733507588e-07,0.04423721231103415
gene_11328,9.209659742206885,2.817061742089145e-07,3.1564141124167234e-07,0.044232624718803584
gene_10889,9.20778475191183,2.8266560003583686e-07,3.166988640472439e-07,0.04422401767005632
gene_6394,9.194951767381246,2.8932045402146996e-07,3.2413701040324364e-07,0.04416510433766365
gene_8381,9.188212511180213,2.928777424361768e-07,3.281042010970599e-07,0.04413416302657724
gene_2460,9.186524920148132,2.937753539950668e-07,3.2909154247045843e-07,0.04412641463548954
gene_5128,9.18571529009086,2.9420696307713996e-07,3.295567804333507e-07,0.04412269726235189
gene_11842,9.182208592357949,2.960836930443254e-07,3.3164063352624515e-07,0.04410659611330043
gene_6607,9.180636574723703,2.969288923882714e-07,3.325689117637773e-07,0.04409937795261007
gene_14128,9.177111327375426,2.988330289070364e-07,3.3468306161889687e-07,0.044083190841012636
gene_16523,9.169277632161942,3.031081521536604e-07,3.394522565739459e-07,0.04404721838139919
gene_13749,9.166756357899857,3.044970624497341e-07,3.4098881872936105e-07,0.04403564007184471
gene_11599,9.160906441302862,3.0774419534356673e-07,3.446060125175691e-07,0.04400877474025673
gene_5675,9.145796197214414,3.16292550167517e-07,3.541586830354594e-07,0.04393937501648566
gene_19826,9.143621551363433,3.175422016772448e-07,3.5553825360551313e-07,0.04392938627286697
gene_13229,9.143513889315132,3.17604197288757e-07,3.555879781504875e-07,0.04392889174618911
gene_19546,9.140893151817119,3.1911704778440174e-07,3.5726197670514824e-07,0.043916853691742336
gene_12964,9.139534685652364,3.199040700940959e-07,3.5812324649132e-07,0.043910613615311185
gene_7149,9.13853150331887,3.2048650510654934e-07,3.587554041053772e-07,0.04390600547296143
gene_1827,9.132597078068681,3.239537027037391e-07,3.626165415096766e-07,0.043878744638174774
gene_20199,9.12887542130314,3.2614718992699875e-07,3.6505160674824763e-07,0.043861647754661594
gene_15701,9.114922661907098,3.34503706785753e-07,3.743842062829862e-07,0.04379754486281971
gene_6513,9.11376764972583,3.3520497760442914e-07,3.751483203530641e-07,0.043792238027544256
gene_7572,9.107341081880444,3.3913381716031747e-07,3.795243188222248e-07,0.043762709352463944
gene_19650,9.087686296856075,3.5143757526806747e-07,3.9326297024508776e-07,0.043672388590508295
gene_18663,9.087667987020463,3.5144924263384507e-07,3.9326297024508776e-07,0.043672304442314756
gene_8755,9.08688739700773,3.519470092631664e-07,3.937981670158526e-07,0.043668716999312455
gene_12538,9.080499342990727,3.5604711210842977e-07,3.983637832094593e-07,0.04363935770849357
gene_6085,9.07631900233473,3.587560265733305e-07,4.013724473464267e-07,0.043620144021448606
gene_14267,9.065985854827668,3.65540759905203e-07,4.089405093246534e-07,0.04357264748286706
gene_10184,9.062619477074653,3.677786986914608e-07,4.1142139113963426e-07,0.04355717283504262
gene_2235,9.060030504680052,3.6950913634764474e-07,4.1333430580769616e-07,0.043545271442590974
gene_7522,9.059108764732414,3.7012717847096803e-07,4.1400274786267536e-07,0.04354103417301579
gene_10150,9.05430119128691,3.7336752464245906e-07,4.176041106142577e-07,0.04351893298741426
gene_16703,9.052369997591061,3.7467713429521364e-07,4.190457042358139e-07,0.04351005469294042
